Tweet Datetime,text,location
2021-10-01 13:52:51,@alchevi1 jam segini masih buka ga si kan ppkm,
2021-10-01 13:51:01,Pengen tahu kenapa minions seperti ini… karena kebanyakan PPKM… 🤣🤣🤣,愛知 春日井市 
2021-10-01 13:50:38,"Kebijakan Presiden Jokowi mengenai PPKM jelas terlihat nyata mampu menurunkan kasus positif Covid-19.

Vaksin Pulihkan Nusantara https://t.co/SEc2yQM8vg","Gorontalo, Indonesia"
2021-10-01 13:50:11,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:49:59,@day6confess Jae lagi ppkm aowkoakaoakao,
2021-10-01 13:47:52,"RT @BontotBanten: @Berliannew Emang kgk punya otak ini org2 Dibawah Pohon Rindang.. udh tau rakyat susah makan gara2 ppkm, malah mo narikin…",
2021-10-01 13:47:38,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,
2021-10-01 13:47:36,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",Indonesia buminya Allah
2021-10-01 13:47:09,"@GrabID pagi kak mau tanya, utk package ppkm apakah masih including voucher vidio ya? Di vidionya sih ada tapi saya cek di apk grab saya kok tidak ada ya? Mohon penjelasannya, thanks.","Jawa Tengah, Indonesia"
2021-10-01 13:46:28,@BadmintonTalk Sepertinya reoknya  kejepak ppkm😌,
2021-10-01 13:46:15,"RT @haikalginoga: Day-90 PPKM :
PSS, PSS, PSS, DAN PSS. SELAMANYA TETAP PSS SLEMAN ✊",AA
2021-10-01 13:45:53,RT @MarnoMbois: ppkm diperpanjang. aku harus bisa menjaga imut tubuh.,"Surakarta, Jawa Tengah"
2021-10-01 13:45:28,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:42:41,"@nabilahcns @peachypie2806 @SarasAndini @ustadchen Aku pas ppkm be like

Trus abis ke dokter obgyn tu kaka diet ngga?😂",pluto
2021-10-01 13:42:19,@raflywigusta @HoofdbureauID @ganjarpranowo @Liga1Match @DivHumas_Polri Ppkm hanya berlaku jawa-bali ?,pinggir kota
2021-10-01 13:41:40,@sseulzgi @hyeejoozz @hicseulgi pending dulu ya lagi ppkm kan oke mumumutaa mwahhh mwahhh mwahhh mwahhh mwahhh,NO｡TWINS ! SELFOL
2021-10-01 13:41:35,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,"Tuban, Indonesia"
2021-10-01 13:40:55,@WhatsSipp__ Ga jadi di tunda karna ppkm😅🤣,"DKI Jakarta, Indonesia"
2021-10-01 13:40:24,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,
2021-10-01 13:39:38,"Penjual Lontong Cecek rela mengayuh puluhan KM hingga dini hari demi menyekolahkan sang anak
https://t.co/uPvzlCJp5f

#Minions #NANA #TVRI #Trending #TrendingNow https://t.co/UAUF5xwOTX","Sidoarjo, Indonesia"
2021-10-01 13:39:38,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,Jauh disana
2021-10-01 13:38:47,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,"Balaraja, Tangerang"
2021-10-01 13:38:17,Bismillah jg semoga ppkm ga diperpanjang💪,
2021-10-01 13:38:16,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,Betawi
2021-10-01 13:37:54,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:36:09,RT @tvOneNews: Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,YouTube: Samuel Evan Official 
2021-10-01 13:35:33,Shaf Sholat Boleh Kembali Rapat Berlaku di Zona Hijau dan PPKM Level 1 https://t.co/IEkwh9qNQ4,Indonesia
2021-10-01 13:33:55,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Kalimantan Timur, Indonesia"
2021-10-01 13:32:48,@swordknot msih ppkm kk,
2021-10-01 13:32:38,@AntoniSupril2 Kami informasikan untuk perjalanan KRL Jabodetabek pada masa PPKM saat ini beroperasi pukul 04:00-22:00 WIB. Informasi lengkap jadwal KRL terbaru silakan dapat dilihat melalui link: https://t.co/nxxjeCYHLM atau unduh aplikasi KRL Access di Play Store/App Store. Tks.,Jakarta Pusat
2021-10-01 13:32:31,"melaksanakan  patroli Woro Woro dan operasi masker : 
1.agar selalu mematuhi 5M 
2.himbauan kpd masy ttg 
- Intruksi Bupati Cilacap No 15 melu 2021 Tanggal 15 Juni 2021,Ttg Perpanjangan PPKM Berbasis Mikro &amp; Pengoptimalan Posko Penanganan Covid 19 di Kabupaten Cilacap https://t.co/yoZEP1MsMc",
2021-10-01 13:31:50,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:31:16,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",Bumi Allah SWT
2021-10-01 13:30:57,"Bhabinkamtibmas Penggaron Lor Bripka Zaenal Arifin Bersama 3 Pilar Kegiatan PPKM Level 2 di Taman Bangetayu Himbau warga patuhi Protokol kesehatan 5M dan Bagi Masker Bersama cegah Covid-19 

@DivHumas_Polri
@bidhumasjateng
@HumasTabesSmg https://t.co/NOa9Lz6dZP",
2021-10-01 13:29:42,"RT @FOODFESS2: Fess doain ya jualan mamaku laris...baru buka lagi setelah ppkm, gado-gado jogja cuma 13k, yang area Depok bisa mampir langs…",
2021-10-01 13:29:38,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Pancoran, Indonesia"
2021-10-01 13:28:15,"Jelas Puaslah!!!
PPKM Sukses kok!! https://t.co/PBKjagtBho",
2021-10-01 13:27:12,"Kemudian kualitas udara di wilayah Kemayoran terpantau cenderung sedang dgn rata2 konsentrasi PM10 sebesar 69,26 μgram/m3. Meskipun PPKM sdh turun level, warga Jakarta tetap harus mengurangi polusi udara nih, dgn mengurangi penggunaan kendaraan pribadi🛵🚗💨

#KualitasUdara
#BMKG https://t.co/Mf5s4AvUpo","Jakarta Pusat, DKI Jakarta"
2021-10-01 13:25:35,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",Indonesia
2021-10-01 13:25:18,Ardenalinnya setalah ppkm ciclan. Love my teman  teman,anak Tuhan
2021-10-01 13:24:49,"RT @PutihnyaTas: Drpd mikirin Tama, yg lebih bikin overthinking itu ya Ultah Andin sama Enip ke 11, bakal dibuat gmn adegan sweetnya. Apa m…",Kawasan Elite Pondok Pelita
2021-10-01 13:24:28,@cruciraz Ppkm = peres peres kntl mu,🔞Nsa
2021-10-01 13:24:01,ppkm larangan mudik,Rental Kursi jakarta INDONESIA
2021-10-01 13:22:38,Agak males ya kalo terbang harus pcr. Dah vaksin lengkap. Cuma gegara bandara asal masih ppkm lv 4.,
2021-10-01 13:22:09,@Andi1246 Bisa ppkm di perpanjang lgi,
2021-10-01 13:21:57,PPKM = peluk peluk kamu,
2021-10-01 13:20:56,"Kayaknya memang kedepannya bakal begini ga sih?
Ketika angka kasus naik ya balik lagi WFH, SFH, PPKM, dll. 
Kita yg mesti udah siap. https://t.co/nt7GMcbttq",di mall terdekat
2021-10-01 13:19:53,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",Bugis _ Indonesia Barat (WIB)
2021-10-01 13:18:01,Kangen ppkm.. Pas pulang kerja doang tapi,bikini bottom
2021-10-01 13:17:04,@Nndngkr Ppkm,"Ajibarang, Indonesia"
2021-10-01 13:16:57,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:16:39,"Patroli Sat Brimob Polda  Jabar Himbau Warga Rancaekek Waspadai Penularan Covid-19 Sambil Bagikan Masker Ditengah PPKM https://t.co/XNgSF7fZ0k 
@humaspoldajbr @brimobjabar @korbrimob @Humas_korbrimob #KimCipedes","Sukajadi, Indonesia"
2021-10-01 13:15:36,"@cheesecakehanji @treasuremembers Eh gabole, lg ppkm",
2021-10-01 13:14:43,@vikaliska Kemarin aku coba katanya sih masih terbatas ppkm gitu vik,INDONESIA
2021-10-01 13:13:02,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:12:38,"Tapi yah kan pik2 cuma buat pelarian orang2 yg bosen ppkm psbb dan lain2 yaudahlah, gw aja males kesana.",Kamu Kepo deh.
2021-10-01 13:12:10,"RT @Nur_batrisyia08: Singkatan PPKM yang sebenarnya... 

____
Tags, TVRI Denmark Gojek yoona View Thailand WE ARE ONE https://t.co/769qhg38…",
2021-10-01 13:11:16,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",Malang
2021-10-01 13:10:19,@Nieza_Styles kita berbincang masalah PPKM di perpanjang huhuhuhuu. semoga pandemic ini segera berakhir yaa kak agar supaya kita bisa meetup. luvvv https://t.co/FpxXYE39wu,
2021-10-01 13:10:15,"RT @Papah_Pandasu: Halo twitter, aku mau promosi rental studio ku di jogja. lagi ada promo diskon 50% untuk rental. PPKM cukup berpengaruh…",
2021-10-01 13:09:55,"@sbyfess Wkwkwk
Anti pemerintah,bahas vaksin dan ppkm
Ajorrrr nderr
Mending tolak'en alasan pengajian karo jokowi",
2021-10-01 13:09:44,@HatiYangSepi4 @jesicawang200 Lagi pada bokek.. Efek ppkm,
2021-10-01 13:09:39,@CNDRSAITH Ppkm,👑
2021-10-01 13:09:35,"@chitaglorya Lg meratapi kehidupan tiap hari hanya bisa diam di rumah ga kerja cari kerja susah d tambah ppkm makin susahh,,, entah lahh hanya bisa pasrah dan berdoa..",
2021-10-01 13:08:40,"RT @BangPitung_AJW: 2)Btw,buat stasiun2 tivi yg udah&amp;bakal nyiarin Pesta Nikahan Artis2 Terkenal,Kalian hebat juga ya bisa lobi Satgas&amp;Opun…",Abu Dhabi
2021-10-01 13:08:01,"RT @Nur_batrisyia08: Singkatan PPKM yang sebenarnya... 

____
Tags, TVRI Denmark Gojek yoona View Thailand WE ARE ONE https://t.co/769qhg38…",
2021-10-01 13:07:06,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",behind the firewall
2021-10-01 13:06:58,@swordknot lagi ppkm,any pronouns
2021-10-01 13:06:14,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:05:16,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 13:04:48,@Yanto50319748 @CNNIndonesia Sampai sekarang saya tetap menentang ppkm karena membuat perekonomian rakyat hancur,
2021-10-01 13:03:43,@CaturbukanDakon PPKM: plonga plongo kyk monyet,18
2021-10-01 13:01:37,"RT @tiktok_jkt48: From tiktok_jkt48:

Ada Apa Dengan Cinta: PPKM edition.
Video from Kathrin’s Twitter handle.
#KathrinJKT48 #AshelJKT48 #M…",
2021-10-01 13:00:50,@5nSoyaa Oalah ppkm mungkin jadinya daun sirih,"wales, bro"
2021-10-01 13:00:46,"Well...

Besok dah hari H
Softlens, baju, make up gw blom dateng
Alesannya ppkm💔",Republic of Korea
2021-10-01 13:00:36,"PPKM Makassar Turun Level, 29 Ribu Paket Bansos Terancam Batal Disalurkan https://t.co/tewKjrDCSY",
2021-10-01 13:00:32,@rmenjana Ppkm di perpanjang smpai kamu jadi milikku,mostly on tl.
2021-10-01 13:00:23,"@jagungrebus__ Aku selalu potong segini, kmrn ppkm aja makanya rambutku jd ngeribak 😕",over the rainbow 🌈 rps
2021-10-01 12:58:08,"RT @Nur_batrisyia08: Singkatan PPKM yang sebenarnya... 

____
Tags, TVRI Denmark Gojek yoona View Thailand WE ARE ONE https://t.co/769qhg38…",Indonesia 
2021-10-01 12:58:03,@moodkukamu_ ppkm,
2021-10-01 12:57:48,@imurngghh Inget lagi ppkm,arujinika's territory.
2021-10-01 12:57:43,"RT @_Banyoe: Jika edukasinya PPKM, masker, social distancing, wajib vax, trecing tes, wajib tes semua aktivitas termasuk di RS smtra semua…","Greece, NY"
2021-10-01 12:57:13,@nafelton beli voucher ppkm di grab mba naff,
2021-10-01 12:56:44,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",..also by your side. manquant ma charmante..
2021-10-01 12:56:25,"Singkatan PPKM yang sebenarnya... 

____
Tags, TVRI Denmark Gojek yoona View Thailand WE ARE ONE https://t.co/769qhg38Bt","Bandung, Jawa Barat"
2021-10-01 12:54:19,"RT @FOODFESS2: Fess doain ya jualan mamaku laris...baru buka lagi setelah ppkm, gado-gado jogja cuma 13k, yang area Depok bisa mampir langs…",+62
2021-10-01 12:54:11,@vi_eviee Ntar klo alur lambat terus Aladin ppkm mending nonton di aijii ajah,
2021-10-01 12:53:18,@eLyeogiii PPKM dinadain gmn ya sijak ppkm ....,"(김동현 똥까리,깜찍이,큐티섹시,입덕요정❤️)"
2021-10-01 12:53:13,"RT @JSCLab: (1/2) Wah, beberapa bioskop di Jakarta sudah mulai beroperasi selama PPKM, lho!

Eitss sebelum menikmati film di bioskop, terda…",
2021-10-01 12:52:52,"Ya Allah ini gue bgt pas awal ppkm kemaren haid deresssss bgt sebulan full dan sama penyebabnya obesitas. Kata dokter kandungan wktu itu kalo gue masih makan berantakan lama lama bisa kena kanker / kista☹☹

Alhamdulillah sekarang udah normal haidnya tapi bb gue lagi stuck☹ https://t.co/hWbIcYXDuW",where the sea sleeps
2021-10-01 12:50:00,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Bajo, USA"
2021-10-01 12:49:28,"RT @JSCLab: (1/2) Wah, beberapa bioskop di Jakarta sudah mulai beroperasi selama PPKM, lho!

Eitss sebelum menikmati film di bioskop, terda…",
2021-10-01 12:48:54,"RT @JSCLab: (1/2) Wah, beberapa bioskop di Jakarta sudah mulai beroperasi selama PPKM, lho!

Eitss sebelum menikmati film di bioskop, terda…",
2021-10-01 12:48:16,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 12:46:53,@lcvescenxrio iyaaaaa kak beli lewat grab aja 1000 doang paket ppkm apa ya namanya,"︎︎ we are one, nine or none."
2021-10-01 12:46:33,"RT @JSCLab: (1/2) Wah, beberapa bioskop di Jakarta sudah mulai beroperasi selama PPKM, lho!

Eitss sebelum menikmati film di bioskop, terda…",Indonesia
2021-10-01 12:46:27,"@blackcudl Boros nya dijajan minuman sama makanan, ppkm sampe makin buncit 😭😭😭","Jawa Tengah, Indonesia"
2021-10-01 12:45:26,"Lagunya epex pas debut lock down, apa lagu cb nya ppkm","(김동현 똥까리,깜찍이,큐티섹시,입덕요정❤️)"
2021-10-01 12:43:35,Personel Polsek Kapuas Hilir bersama Satgas PPKM Berikan Imbauan Warga Yang Terpapar Covid-19 https://t.co/MxnFJ7O3e4,Palangka Raya
2021-10-01 12:42:59,@nafelton Promo grab yg ppkm mbak,
2021-10-01 12:42:41,"RT @drpriono1: Tren Penurunan kasus terkonfirmasi, kasus yg perlu dirawat, kematian Covid-19 itu akibat kesaktian (imunitas) penduduk yg su…",
2021-10-01 12:41:51,@asyhfbryn @nafelton Yg PPKM udh ga ada ya?,
2021-10-01 12:41:33,"RT @AsianParentID: Cara dan Syarat Daftar Nikah Online di SIMKAH Kemenag dan Dokumen yang Dibutuhkan: Di masa PPKM ini, daftar nikah online…",Indonesia
2021-10-01 12:41:22,"@nafelton Buka app Grab, klik more, terus klik subscription, terus cari paket PPKM. Kl udh dibeli, tinggal redeem vouchernya, ntar langsung diarahin ke app vidio buat login dan masukin vouchernya mbak.",
2021-10-01 12:40:28,@wiindLie Entah mgkn msh ppkm ya mereka. Aku puteri 2x emang gak ada tendanya 😭😭😭,
2021-10-01 12:39:58,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",Ah
2021-10-01 12:39:45,"Kesimpulan kondisi badan setelah ppkm &amp; mau cutting lagi 😩

-Berat jadi hampir 90kg 
-Meskipun makan ngawur &amp; olahraga jarang untungnya fat gk naik lebih dari 20%
-Sadar kalo tinggi ternyata naik dari 171cm ke 175cm
-Muscle hampir 70kg yeah!

Semoga taun depan fat 10% 😆 https://t.co/4mLYIjILo0",
2021-10-01 12:39:21,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Pacet, Indonesia"
2021-10-01 12:39:00,PPKM: (pelan pelan kamu mengghosting),"Pringsewu, Lampung, Indonesia"
2021-10-01 12:38:04,"Antisipasi Penyebaran Virus Corona, Polsek Baleendah laksanakan Patroli PPKM Level 3   https://t.co/HXtWBaZIME 
@Baleendahmantap @humasbaleendah @POLRES_BANDUNG #KimCipedes","Sukajadi, Indonesia"
2021-10-01 12:38:02,RT @HaiMagazine: Adanya aturan PPKM level 3 soal dibolehkannya kafe dibuka tapi tidak melayani alkohol membuat salah satu kafe di Malang me…,"Jawa Timur, Indonesia"
2021-10-01 12:37:30,"RT @BangPitung_AJW: 2)Btw,buat stasiun2 tivi yg udah&amp;bakal nyiarin Pesta Nikahan Artis2 Terkenal,Kalian hebat juga ya bisa lobi Satgas&amp;Opun…",
2021-10-01 12:37:02,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Sidoarjo, Indonesia"
2021-10-01 12:36:16,@YudiSet16452924 @CNNIndonesia Tdk usah menjuge dlu kta lht dlu endingnya...dlu presiden nerapkn PPKM byk yg bentang bahkn meremehkn skrang stlh tau hsilnya pd diem,
2021-10-01 12:36:04,RT @DKIJakarta: (2/2) Jalankan terus protokol kesehatan 6M. Jangan keluar rumah bila tdk mendesak. Selalu gunakan masker dgn benar dan jaga…,"Jalan Dr. Sumarno, Pulogebang"
2021-10-01 12:35:09,"@Listy9021 Agar PPKM* tidak terulang lagi.

*""Pernah Peduli Kemudian Menghilang"".",
2021-10-01 12:34:12,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 12:33:50,"Terus selama PPKM ternyata sering juga terima orderan anter paket sesama tetangga komplek, mayan yes deket2 asal gacor #CepetanGoSendInstant",
2021-10-01 12:33:36,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…","Tanah Abang, Indonesia"
2021-10-01 12:32:51,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 12:32:15,"MAU DAPAT PEMASUKAN MUDAH DI KALA PPKM ???
GABUNG AJA BERSAMA KAMI .
Game Yang Seru Dan Dapat Di Mainkan Kapan pun , Untuk Mengisi Waktu Luang Kita !!
WhatsApp : https://t.co/8a9gBRpJAa / +6287742132884 https://t.co/yMSpMHBaMo",
2021-10-01 12:31:54,"Jika edukasinya PPKM, masker, social distancing, wajib vax, trecing tes, wajib tes semua aktivitas termasuk di RS smtra semua penyakit/musiman diasumsikan covid, maka kasus naik itu ada. 

Kali ini selain mendorong booster vax melalui App peli bisa positif test.

Masyarakat lelah https://t.co/9Rwu0zW6Y0","Manchester, England"
2021-10-01 12:31:39,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",di hatimu
2021-10-01 12:31:17,Kok paket ppkm gue gaada voucher vid1onya:'))),
2021-10-01 12:31:05,"Tidak pernah lelah menghimbau warga untuk selalu mematuhi Prokes,  dilaksanakan Patroli Pemantauan wilayah dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3 oleh anggota Koramil 02/Karangmalang. https://t.co/kmWtRDdMCD",
2021-10-01 12:31:02,Walikota Malang: Agar Walikota Malang dikenakan sanksi atas pelanggaran PPKM. - Tandatangani Petisi! https://t.co/Z8cj6tbXiL lewat @ChangeOrg_ID,"Belfast, UK "
2021-10-01 12:31:00,"@vemby_marfico huaa semangat cari cuan

izin nitip ya kak
lg cari netflix biar ga bosen ppkm? atau app prem lain? yuk bisa di aku! cek katalog aku bisa di bawah sini yaa👇 aman, trusted &amp; bergaransi💯

t. ada yg yang jual netflix mola tv wetv viu spotify murah murce https://t.co/14SAUB9xNg","Bekasi, Jawa Barat"
2021-10-01 12:30:03,guysss pandemi ini belum selesai loohh… masih ppkm jugaa… gua liat di kota gw b******** pada lepas masker bener bener ga pake masker sama sekali. mai negur kita juga takut diomelin balik… sedihh sama orang yang ga taat peraturan,
2021-10-01 12:28:56,@Rasendalanyeker PSPB n PPKM gituh jawab na 😁,City never sleep
2021-10-01 12:28:19,"@WotanetMenfess Skrg lg full online, krn ppkm",
2021-10-01 12:27:50,"Pergencar penerapan Prokes, dilaksanakan Patroli Pemantauan wilayah dan penegakan dalam rangka Pemberlakuan Pembatasan Kegiatan Masyarakat (PPKM) Level 3 oleh anggota Koramil 02/Karangmalang. https://t.co/Pp4MDiGKMX",
2021-10-01 12:25:53,sak iki dalan di tutup mergo ppkm. InsyaAllah tahun ngarep dalan di tutup mergo dewe rabi,
2021-10-01 12:23:27,After ppkm :) https://t.co/B9fK8vawC9,"Yogya - Ternate, Maluku Utara"
2021-10-01 12:23:12,"RT @__Sridiana_3va: Daripada dana buat ibukota baru, 
mending uangnya bagiin rakyat kecil yg banyak kehilangan pekerjaan dan hampir mati ke…",
2021-10-01 12:22:42,"Tak lelah Menghimbau warga untuk selalu mematuhi Prokes, dilaksanakan giat operasi Yustisi/penyekatan dan Pelaksanaan *PPKM LEVEL 3  membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Tanon. https://t.co/5K8f8pRQSA",
2021-10-01 12:21:50,"@jhon30739787 @GarudaIndonesia (1/2) Terima kasih telah menunggu. Saat ini, layanan Lounge GA CGK masih diberlakukan penyesuaian selama periode PPKM. - Robby","Cengkareng, Indonesia"
2021-10-01 12:21:30,"Wujudkan kedisiplinan warga untuk selalu mematuhi Prokes, dilaksanakan giat operasi Yustisi  dan Pelaksanaan *PPKM Level 3* membatasi Mobilitas Perpindahan Masyarakat, bertempat di wilayah kecamatan Sumberlawang. https://t.co/xeSoXN4lo3",
